run_id,weight_type,capacity_market_cost_countrywide,redispatch_cost_countrywide,grid_shedding_countrywide_mwh,capacity_market_cost_split,redispatch_cost_split,grid_shedding_split_mwh,delta_capacity_market_cost,delta_redispatch_cost,delta_cost_excluding_grid_shedding,avoided_grid_shedding_mwh,break_even_voll_eur_per_mwh,case_study,scenario,sigma,design_order,design_label
70,ptdf_neg,76239924.39765722,-3051425.749916032,40818.82961592906,100320835.77781124,-2360209.5279192035,33093.647970230144,24080911.38015403,691216.2219968284,24772127.602150857,7725.181645698918,3206.6725079458834,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
71,ptdf_pos,91516369.77237934,-3096039.968033264,44033.77189986699,100320835.77780958,-2493290.1148528885,36802.86820235809,8804466.005430236,602749.8531803754,9407215.858610611,7230.903697508897,1300.9737443815593,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
72,ptdf_neg,91516369.77237931,-3001983.931381897,40818.82961592903,100320835.77781332,-2359096.1877001086,33093.64797021834,8804466.005434006,642887.7436817884,9447353.749115795,7725.181645710691,1222.9296581474325,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
73,ptdf_pos,76239924.39775519,-3092644.390302903,44033.77189739439,100320835.77777632,-2506325.963718289,36802.868202329904,24080911.380021125,586318.426584614,24667229.806605738,7230.903695064488,3411.361960669253,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
74,ptdf_neg,91516369.77237535,-3051615.7195614018,40818.82961592889,100320835.77781324,-2366514.949616174,33093.64797020095,8804466.005437896,685100.7699452275,9489566.775383122,7725.181645727935,1228.3939990758536,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
75,ptdf_pos,91516369.7723814,-4968157.05751567,112053.79326193933,100320835.77781422,-4187886.5956268,112053.79327165186,8804466.00543283,780270.4618888698,9584736.4673217,-9.712530300021172e-06,,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
76,ptdf_neg,91516369.77238147,-4222422.6356272325,71069.94998895211,100320835.77781154,-3748075.5655863294,71069.94998895194,8804466.005430073,474347.07004090305,9278813.075470977,1.7462298274040222e-10,,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
77,ptdf_pos,76239924.39775456,-4908158.656271961,112053.79327165188,100320835.77781157,-4188273.317980148,112053.79327165186,24080911.380057007,719885.3382918127,24800796.71834882,2.9103830456733704e-11,,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
78,ptdf_neg,91516369.77238569,-5939508.848197056,112097.28223889395,100320835.77781162,-5360177.711536535,112097.2822388938,8804466.00542593,579331.1366605209,9383797.14208645,1.6007106751203537e-10,,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
79,ptdf_pos,91516369.7723794,-4909911.157372669,112053.793271652,100320835.77781373,-4185456.404710608,112053.79327165186,8804466.005434334,724454.7526620612,9528920.758096395,1.4551915228366852e-10,,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
80,ptdf_neg,91516369.77237925,-7915233.291370563,106330.01985609326,100320835.77781421,-7515324.199034909,106180.26056681391,8804466.00543496,399909.0923356544,9204375.097770615,149.75928927934729,61461.12967057165,Case Study 2,cs2_nl34_z3_sigma75,0.75,4,$\sigma=0.75$
1,ptdf_pos,91516369.77138887,-3093603.857631908,44033.77189985748,100320835.77751197,-2503229.393593503,36802.86820783897,8804466.006123096,590374.4640384046,9394840.470161501,7230.90369201851,1299.2622873032524,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
2,ptdf_neg,91516369.77237989,-2974739.1968354387,40818.82961592906,100320835.77775535,-2363510.577184967,33093.64797022237,8804466.00537546,611228.6196504715,9415694.625025932,7725.181645706689,1218.8314860219182,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
3,ptdf_pos,91516369.77238083,-3008080.854911352,40818.82961593033,100320835.77673484,-2338182.9312240537,33093.64797639841,8804466.004354015,669897.9236872983,9474363.928041313,7725.181639531918,1226.4260402057523,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
4,ptdf_neg,91516369.77238244,-3427319.7614145624,53543.63076651991,100320835.77778265,-2441376.10370255,36802.868202335056,8804466.00540021,985943.6577120125,9790409.663112223,16740.762564184857,584.8245935975342,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
5,ptdf_pos,91516369.7723778,-3041766.8434679494,40818.82961592869,100320835.77679652,-2219655.392448065,33093.64747730433,8804466.004418716,822111.4510198846,9626577.4554386,7725.182138624361,1246.129512896226,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
6,ptdf_neg,91516369.77238238,-3097679.2190012727,44033.77189986714,100320835.77778636,-2512917.656630841,36802.86820231534,8804466.00540398,584761.5623704316,9389227.567774411,7230.903697551803,1298.4860482865179,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
7,ptdf_pos,91516369.77237917,-4962726.652391783,112053.79327165188,100320835.77781251,-6109709.870888319,93715.18222761524,8804466.005433336,-1146983.218496536,7657482.7869368,18338.611044036646,417.5606739544684,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
8,ptdf_neg,91516369.77237934,-4711620.240393659,69789.31319826306,100320835.77781323,-4368282.69307264,65761.65476566937,8804466.005433887,343337.54732101876,9147803.552754905,4027.6584325936856,2271.2461113203203,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
9,ptdf_pos,91516369.77238089,-6506818.441861661,94111.6525666242,100320835.77781227,-6093977.287042078,93715.18222761524,8804466.005431384,412841.1548195835,9217307.160250967,396.4703390089562,23248.415463540514,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
10,ptdf_neg,91516369.77237792,-4966831.393762497,112053.79327165188,100320835.777814,-4187707.666470485,112053.79327164454,8804466.005436078,779123.7272920124,9583589.73272809,7.34871719032526e-09,,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
11,ptdf_pos,91516369.77232288,-2970704.682067275,40818.82961593477,100320835.77781191,-2366514.9496175023,33093.64797021709,8804466.005489036,604189.7324497728,9408655.73793881,7725.181645717676,1217.9203246507918,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
12,ptdf_neg,76239924.39775535,-7740437.157283196,94203.67044859313,100320835.7778112,-7613281.214479376,91604.72699270412,24080911.380055845,127155.9428038206,24208067.322859667,2598.943455889006,9314.580226055341,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
13,ptdf_pos,91516369.77237931,-3041879.4391216,40818.82961592899,100320835.77781188,-2356493.6168849245,33093.64797022464,8804466.005432576,685385.8222366753,9489851.827669252,7725.181645704346,1228.4308981842732,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
14,ptdf_neg,91516369.77237964,-4179450.274048791,71069.94998895201,100320835.77781388,-3755463.708742557,71069.94998895194,8804466.005434245,423986.5653062337,9228452.570740478,7.275957614183426e-11,,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
15,ptdf_pos,91516369.77237935,-3042040.3216456054,40818.82961592894,100320835.77640215,-2366514.9496150995,33093.64797018788,8804466.004022792,675525.3720305059,9479991.376053298,7725.1816457410605,1227.1544943256674,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
16,ptdf_neg,91516369.77238256,-3098762.112340372,44033.77189986714,100320835.77781457,-2512917.6566315074,36802.86820232517,8804466.00543201,585844.4557088646,9390310.461140875,7230.903697541973,1298.6358073518468,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
17,ptdf_pos,91516369.77196397,-2950473.338159346,40818.82961592893,100320835.77781236,-2366514.94961804,33093.647970223625,8804466.005848393,583958.3885413059,9388424.394389698,7725.181645705306,1215.301442084413,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
18,ptdf_neg,91516369.77238019,-4481303.578739186,94726.83637661186,100320835.77771412,-2503921.572749105,36802.868202324375,8804466.00533393,1977382.005990081,10781848.01132401,57923.96817428748,186.1379382517872,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
19,ptdf_pos,91516369.77237973,-3098245.597205596,44033.77189986714,100320835.77781183,-2510318.655000319,36802.86820233179,8804466.0054321,587926.9422052773,9392392.947637375,7230.903697535352,1298.9238054489324,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
20,ptdf_neg,76239924.3976425,-2981879.0994041124,40818.82961592903,100320835.77781177,-2299559.614956163,33093.64797023806,24080911.380169272,682319.4844479496,24763230.86461722,7725.181645690973,3205.5208537950557,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
21,ptdf_pos,91516369.7723787,-3054109.7655331763,40818.82961592906,100320835.77781314,-2366514.9496175754,33093.64797021797,8804466.005434439,687594.8159156009,9492060.82135004,7725.181645711091,1228.7168453339727,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
22,ptdf_neg,91516369.77238235,-3094897.190118133,44033.77189892408,100320835.77781487,-2512917.656630737,36802.8682023138,8804466.005432516,581979.5334873963,9386445.538919913,7230.903696610279,1298.1013069390087,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
23,ptdf_pos,76239924.39775701,-3094917.759944303,44033.77189129565,100320835.77781028,-2511809.812564411,36802.868202324185,24080911.380053267,583107.9473798918,24664019.327433158,7230.9036889714625,3410.9179693612286,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
24,ptdf_neg,76239924.39775531,-2622646.8763118,34498.08006596782,100320835.7763167,-2355542.6611123,33093.64796855038,24080911.378561392,267104.21519949986,24348015.593760893,1404.4320974174407,17336.555920740902,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
25,ptdf_pos,76239924.39774609,-3100188.21389476,44033.77189986714,100320835.77781244,-2512917.656631759,36802.868202328886,24080911.38006635,587270.5572630009,24668181.937329352,7230.903697538255,3411.493634706763,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
26,ptdf_neg,91516369.77243406,-3054109.765446501,40818.82961243104,100320835.77778272,-2366514.949617558,33093.64797021777,8804466.005348668,687594.8158289427,9492060.82117761,7725.181642213269,1228.7168458679928,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
27,ptdf_pos,76239924.39745602,-2993403.8879437894,40818.82961449512,100320835.77780733,-2362720.533925087,33093.647970257894,24080911.380351305,630683.3540187022,24711594.734370008,7725.181644237222,3198.836722862587,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
28,ptdf_neg,91516369.77237794,-3093916.3035044977,44033.77189822633,100320835.77781327,-2477486.8349374887,36802.86820232417,8804466.005435333,616429.4685670091,9420895.474002343,7230.903695902161,1302.865571192889,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
29,ptdf_pos,91516369.76753378,-3054109.7387359887,40818.82886817029,100320835.77621219,-2349410.243505882,33093.64719859672,8804466.008678406,704699.4952301066,9509165.503908513,7725.181669573569,1230.930987857716,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
30,ptdf_neg,91516369.77238001,-3093657.9937252044,44033.77189986718,100320835.77781267,-2496944.4802506138,36802.86820232607,8804466.005432665,596713.5134745906,9401179.518907256,7230.903697541107,1300.1389469623498,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
31,ptdf_pos,91516369.77227148,-3040927.2647900176,44033.771898569714,100320835.77781364,-2457326.383269825,36802.86820232971,8804466.00554216,583600.8815201926,9388066.887062352,7230.903696240006,1298.3255318341535,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
32,ptdf_neg,91516369.77237831,-3000827.155039739,40818.82961580616,100320835.77783626,-2365835.40862165,33093.64796979461,8804466.005457953,634991.7464180887,9439457.751876041,7725.181646011544,1221.9075465687679,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
33,ptdf_pos,91516369.77238174,-7929888.46901481,106330.01985609758,100320835.77781253,-7515374.170059719,106180.26056681295,8804466.005430788,414514.2989550913,9218980.304385878,149.75928928462963,61558.654213859554,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
34,ptdf_neg,91516369.7708437,-3050009.755236277,40818.82960385701,100320835.77774861,-2366514.949616945,33093.64797021031,8804466.006904915,683494.805619332,9487960.812524248,7725.181633646702,1228.1861142526197,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
35,ptdf_pos,91516369.77238001,-7684092.352940826,106330.01985609326,100320835.77781272,-7515113.914524943,106180.26056681298,8804466.00543271,168978.4384158831,8973444.443848593,149.7592892802786,59919.11745156954,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
36,ptdf_neg,91516369.77237834,-4905833.407273765,112053.79327165196,100320835.77781394,-9231887.659048308,112050.43806951171,8804466.0054356,-4326054.251774543,4478411.753661058,3.355202140242909,1334766.600183687,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
37,ptdf_pos,91516369.77093494,-3052413.360901016,40818.82961592893,100320835.77778845,-2330721.4930273164,33093.647970224505,8804466.006853506,721691.8678736994,9526157.874727204,7725.181645704426,1233.1305995923356,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
38,ptdf_neg,91516369.77237931,-4969308.3311269935,112053.79326870908,100320835.77781115,-9227745.30058064,112050.43806951196,8804466.005431846,-4258436.969453646,4546029.0359782,3.355199197118054,1354920.7569800946,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
39,ptdf_pos,91516369.77235967,-3068043.9221658623,44033.77189986714,100320835.77468526,-2512917.6566264094,36802.86820224989,8804466.002325594,555126.2655394529,9359592.267865047,7230.90369761725,1294.3876255673615,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
40,ptdf_neg,91516369.77237925,-3051008.9535438973,40818.82961592899,100320835.77611314,-2330438.687206432,33093.64797023922,8804466.003733888,720570.266337465,9525036.270071354,7725.181645689772,1232.9854114674185,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
41,ptdf_pos,91516369.77237943,-3040835.446368129,40818.82961592893,100320835.77781232,-2366514.949618655,33093.64797023109,8804466.005432889,674320.4967494742,9478786.502182363,7725.181645697841,1226.998527272314,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
42,ptdf_neg,91516369.77240646,-3093335.16007806,44033.771899867024,100320835.77781403,-2512917.656630886,36802.86820231599,8804466.005407572,580417.5034471741,9384883.508854747,7230.903697551032,1297.8852853528151,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
43,ptdf_pos,91516369.7721679,-3098491.2560032755,44033.77188896679,100320835.77777147,-2505692.149136439,36802.86820231197,8804466.005603567,592799.1068668365,9397265.112470403,7230.9036866548195,1299.5976049043174,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
44,ptdf_neg,91516369.77238166,-3050437.7800222784,40818.82961592906,100320835.77781287,-2366514.9496167665,33093.64797020816,8804466.005431205,683922.8304055119,9488388.835836716,7725.181645720899,1228.2415185787231,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
45,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
46,ptdf_neg,91516369.77233556,-5687547.717048552,78885.0515057034,100320835.77647331,-4801578.369325256,73499.77780692953,8804466.004137754,885969.3477232959,9690435.35186105,5385.273698773875,1799.4322840206578,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
47,ptdf_pos,91516369.77237974,-3040585.153425213,40818.829613370326,100320835.77777858,-2307154.606064744,33093.64797020413,8804466.00539884,733430.5473604691,9537896.552759308,7725.181643166194,1234.6501342394542,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
48,ptdf_neg,91516369.77185436,-3523927.20686917,53543.63076864139,100320835.77781372,-2512917.656630593,36802.86820231165,8804466.005959362,1011009.5502385772,9815475.55619794,16740.762566329744,586.3218904937788,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
49,ptdf_pos,91516369.7708821,-3100188.2138876715,44033.77189968557,100320835.77780484,-2462765.6058306145,36802.86820232512,8804466.006922737,637422.608057057,9441888.614979794,7230.9036973604525,1305.7688236708827,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
50,ptdf_neg,76239924.39754617,-2978681.6491801413,40818.82961558185,100320835.77781363,-2321106.817981378,33093.64797023181,24080911.380267456,657574.8311987631,24738486.21146622,7725.181645350043,3202.3177379080603,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
51,ptdf_pos,76239924.39749914,-2986854.79191797,40818.829615357645,100320835.77697292,-2366514.9495959277,33093.6479698695,24080911.379473776,620339.8423220422,24701251.22179582,7725.181645488148,3197.4977877992624,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
52,ptdf_neg,91516369.77238172,-3100188.2138868533,44033.77189966499,100320835.77781609,-2512917.6566319168,36802.8682023312,8804466.005434364,587270.5572549365,9391736.5626893,7230.903697333793,1298.8330305314753,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
53,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
54,ptdf_neg,91516369.77238168,-5897061.652176436,78885.05167965923,100320835.77584411,-4787859.994400659,73499.77784857643,8804466.003462434,1109201.6577757774,9913667.661238212,5385.273831082799,1840.8845997799344,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
55,ptdf_pos,91516369.7723804,-4668459.296255444,69789.3131982631,100320835.77781408,-6093139.834771255,93715.1822276147,8804466.005433679,-1424680.5385158109,7379785.466917868,-23925.869029351597,,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
56,ptdf_neg,76239924.39775416,-3050071.420570906,44033.7718815102,100320835.77781387,-2382858.1619073665,36802.868202337246,24080911.380059704,667213.2586635393,24748124.638723243,7230.903679172952,3422.5493433144243,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
57,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
58,ptdf_neg,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
59,ptdf_pos,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
60,ptdf_neg,91516369.77238163,-5908911.938624343,78885.05170037877,100320835.77781472,-4802515.77268937,73499.77799369051,8804466.005433083,1106396.1659349725,9910862.171368055,5385.273706688255,1840.363686447215,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
61,ptdf_pos,91516369.77091382,-3100188.21388765,44033.77189970939,100320835.77771123,-2510515.170446319,36802.868202244674,8804466.006797403,589673.043441331,9394139.050238734,7230.903697464717,1299.1652832456455,Case Study 2,cs2_nl34_z3_sigma100,1.0,5,$\sigma=1$
