run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,rd_up_vol,rd_down_vol,rd_cost_econ,curt_cost,lambda_c_z1,c_dem_z1,nu_c_z1,req_z1,net_import_z1,c_NL0 0 Invest,c_NL0 1 Invest,c_NL0 10 Invest,c_NL0 11 Invest,c_NL0 12 Invest,c_NL0 13 Invest,c_NL0 14 Invest,c_NL0 15 Invest,c_NL0 16 Invest,c_NL0 17 Invest,c_NL0 18 Invest,c_NL0 19 Invest,c_NL0 2 Invest,c_NL0 20 Invest,c_NL0 21 Invest,c_NL0 22 Invest,c_NL0 23 Invest,c_NL0 24 Invest,c_NL0 25 Invest,c_NL0 26 Invest,c_NL0 27 Invest,c_NL0 28 Invest,c_NL0 3 Invest,c_NL0 30 Invest,c_NL0 31 Invest,c_NL0 33 Invest,c_NL0 4 Invest,c_NL0 5 Invest,c_NL0 6 Invest,c_NL0 7 Invest,c_NL0 8 Invest,c_NL0 9 Invest,case_study,design,sigma,source,source_file,lambda_c_z2,c_dem_z2,nu_c_z2,req_z2,net_import_z2,lambda_c_z3,c_dem_z3,nu_c_z3,req_z3,net_import_z3,line_idx,direction,ptdf_nonzero,ptdf_density,finite_gap,target_gap_reached,time_limit_reached,density_class
32,ptdf_neg,TIME_LIMIT,120.5810000896454,846.1994269846588,436.00760285221054,2267910990.0727377,43.05303149294538,0.0,OPTIMAL,203114.0674275834,2813498416.3355856,40818.82961580616,81147.6189058886,121966.44852169478,-3000827.155039739,2816499243.4906254,5472.580873014581,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028510766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1339089667217199e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,22,negative,33,0.9705882352941176,846.1994269846588,False,True,dense PTDF row
33,ptdf_pos,TIME_LIMIT,120.38300013542175,4.3183665440762935,436.0076028511411,2267910990.0726724,43.05303149294537,0.0,OPTIMAL,182918.5931463233,7328841481.601718,106330.01985609758,38294.286645112894,144624.30650121046,-7929888.46901481,7336771370.070733,5472.580873014765,16722.707602851122,5472.580873014765,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,23,positive,33,0.9705882352941176,4.3183665440762935,False,True,dense PTDF row
34,ptdf_neg,TIME_LIMIT,120.39800000190736,51.67537568795417,436.0076029600576,2267910990.07822,43.05303149294538,0.0,OPTIMAL,191852.1496526909,2813449232.9108977,40818.82960385701,75516.66002441698,116335.48962827396,-3050009.755236277,2816499242.666134,5472.580872922799,16722.707602851122,0.0,16722.70760285112,0.0,0.0,3.5306346291008614e-08,0.0,0.0,0.0,3.529546077629676e-08,0.0,436.0076028511162,0.0,0.0,0.0,0.0,3.1471998340748562e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.519242319782735e-08,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,23,negative,33,0.9705882352941176,51.67537568795417,False,True,dense PTDF row
35,ptdf_pos,TIME_LIMIT,120.60500001907349,2.397260873994365,436.0076028511203,2267910990.072667,43.05303149294538,0.0,OPTIMAL,204985.3925510097,7329087277.717495,106330.01985609326,49327.68634745823,155657.70620355147,-7684092.352940826,7336771370.070436,5472.580873014668,16722.707602851122,5472.580873014668,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,24,positive,33,0.9705882352941176,2.397260873994365,False,True,dense PTDF row
36,ptdf_neg,TIME_LIMIT,120.88100004196168,10.7961611278063,436.0076028511222,2267910990.072666,43.05303149294538,0.0,OPTIMAL,373135.62964980747,7726805902.336713,112053.79327165196,130540.91818907773,242594.7114607297,-4905833.407273765,7731711735.743986,5472.580873014567,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,436.0076028511222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,24,negative,33,0.9705882352941176,10.7961611278063,False,True,dense PTDF row
37,ptdf_pos,TIME_LIMIT,120.3439998626709,51.675375701566665,436.00760285112233,2267910990.072668,43.05303149294538,0.0,OPTIMAL,142559.93853535678,2813446830.1381955,40818.82961592893,50870.55445971394,91689.38407564284,-3052413.360901016,2816499243.4990964,5472.5808729282535,16722.707602851122,5472.580872928009,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285112233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,25,positive,33,0.9705882352941176,51.675375701566665,False,True,dense PTDF row
38,ptdf_neg,TIME_LIMIT,120.60800004005432,11.233992110021356,436.00760289710746,2267910990.0749016,43.05303149294537,0.0,OPTIMAL,255153.99545014385,7726742427.2098,112053.79326870908,71550.10109071739,183603.89435942643,-4969308.3311269935,7731711735.540927,5472.5808730146255,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,436.0076028511212,0.0,1.5339967518457352e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5306421019545275e-08,0.0,0.0,1.5339853831619628e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,25,negative,33,0.9705882352941176,11.233992110021356,False,True,dense PTDF row
39,ptdf_pos,TIME_LIMIT,120.4850001335144,32.81788779083716,436.0076028511203,2267910990.072666,43.05303149294538,0.0,OPTIMAL,132052.28436414956,3035262217.168667,44033.77189986714,44009.256232141226,88043.02813200834,-3068043.9221658623,3038330261.0908327,5472.580873013451,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511203,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,26,positive,33,0.9705882352941176,32.81788779083716,False,True,dense PTDF row
40,ptdf_neg,TIME_LIMIT,120.5640001296997,1.1320066292810027,436.0076028511212,2267910990.072666,43.05303149294538,0.0,OPTIMAL,71556.74799172691,2813448234.5455565,40818.82961592899,15368.959187898952,56187.78880382796,-3051008.9535438973,2816499243.4991,5472.580873014622,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,26,negative,33,0.9705882352941176,1.1320066292810027,False,True,dense PTDF row
41,ptdf_pos,TIME_LIMIT,120.58699989318848,1.4954316893280792,436.00760285112233,2267910990.072667,43.05303149294538,0.0,OPTIMAL,151785.56327105037,2813458408.052728,40818.82961592893,55483.36682756071,96302.19644348964,-3040835.446368129,2816499243.4990964,5472.580873014633,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285112233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,27,positive,33,0.9705882352941176,1.4954316893280792,False,True,dense PTDF row
42,ptdf_neg,TIME_LIMIT,120.385999917984,30.408010477297267,436.0076028511222,2267910990.072668,43.05303149294537,0.0,OPTIMAL,191682.7007822537,3035236925.9307466,44033.771899867024,73824.46444119334,117858.23634106036,-3093335.16007806,3038330261.0908246,5472.580873016249,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511222,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,27,negative,33,0.9705882352941176,30.408010477297267,False,True,dense PTDF row
43,ptdf_pos,TIME_LIMIT,121.04699993133544,8.974982419286253,436.0076029001685,2267910990.070404,43.05303149294538,0.0,OPTIMAL,189382.15636057005,3035231769.082705,44033.77188896679,72674.19223580162,116707.96412476842,-3098491.2560032755,3038330260.3387084,5472.580873001939,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.890917537636599e-08,0.0,0.0,436.0076028023508,0.0,0.0,4.890860694217738e-08,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,28,positive,33,0.9705882352941176,8.974982419286253,False,True,dense PTDF row
44,ptdf_neg,TIME_LIMIT,120.39800000190736,60.63632980401852,436.0076028511203,2267910990.072667,43.05303149294538,0.0,OPTIMAL,166800.25301069254,2813448805.719084,40818.82961592906,62990.71169738173,103809.5413133108,-3050437.7800222784,2816499243.499105,5472.580873014767,16722.707602851122,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,28,negative,33,0.9705882352941176,60.63632980401852,False,True,dense PTDF row
45,ptdf_pos,OPTIMAL,0.2109999656677246,0.0,436.0076028511148,2267910990.072843,43.05303149294535,0.0,OPTIMAL,250178.238828023,5437159655.38751,78885.05170037877,85646.5935638221,164531.6452642009,-5908911.938624343,5443068567.326135,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,29,positive,1,0.029411764705882353,0.0,True,False,sparse PTDF row
47,ptdf_pos,TIME_LIMIT,120.61999988555908,30.7981734772581,436.0076028996306,2267910990.07502,43.053031492945394,0.0,OPTIMAL,141941.86153702266,2813458658.1691275,40818.829613370326,50561.515961826175,91380.34557519648,-3040585.153425213,2816499243.3225527,5472.580873014651,16722.707602851122,5472.580873014651,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1.2145566330445952e-08,0.0,0.0,436.0076028511212,0.0,0.0,0.0,0.0,1.2072741029101061e-08,0.0,0.0,0.0,0.0,0.0,1.2145566330445952e-08,0.0,0.0,1.2145566330445952e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,3,positive,33,0.9705882352941176,30.7981734772581,False,True,dense PTDF row
48,ptdf_neg,TIME_LIMIT,120.67999982833862,27.27699045404824,436.0076027554479,2267910990.066712,43.05303149294541,0.0,OPTIMAL,128509.43713720102,3690986595.829387,53543.63076864139,37482.90318427981,91026.5339529212,-3523927.20686917,3694510523.036256,5472.580873014544,16722.707602851122,5472.580873014544,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.2825161084213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.72508664702656,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,3,negative,33,0.9705882352941176,27.27699045404824,False,True,dense PTDF row
49,ptdf_pos,TIME_LIMIT,120.63900017738342,417.6874670177099,436.007602852764,2267910990.0727663,43.05303149294538,0.0,OPTIMAL,153395.8597102738,3035230072.8644166,44033.77189968557,54681.04390529412,98714.81580497968,-3100188.2138876715,3038330261.0783043,5472.580872925094,16722.707602851122,5472.580872925102,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.209326551877898e-10,0.0,0.0,0.0,0.0,0.0,0.0,8.207052815123464e-10,0.0,0.0,436.00760285112233,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,30,positive,33,0.9705882352941176,417.6874670177099,False,True,dense PTDF row
50,ptdf_neg,TIME_LIMIT,120.625,228.79427098046835,436.0076028546474,2267910990.0728045,43.15731403493141,0.0,OPTIMAL,125033.35616898505,2813520561.825968,40818.82961558185,42107.2632767016,82926.09289228344,-2978681.6491801413,2816499243.475148,4559.065804902091,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.007602851128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759701717674034e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759701717674034e-09,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,30,negative,33,0.9705882352941176,228.79427098046835,False,True,dense PTDF row
51,ptdf_pos,TIME_LIMIT,120.79900002479552,614.9708722146976,436.00760285584937,2267910990.072756,43.15731403493141,0.0,OPTIMAL,178550.91692200222,2813512388.66776,40818.829615357645,68866.04365332228,109684.87326867996,-2986854.79191797,2816499243.4596777,4559.065804899052,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7180677142932845e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,31,positive,33,0.9705882352941176,614.9708722146976,False,True,dense PTDF row
52,ptdf_neg,TIME_LIMIT,120.74900007247923,210.2834364404498,436.00760285298526,2267910990.0727816,43.05303149294539,0.0,OPTIMAL,90232.34164592142,3035230072.862997,44033.77189966499,23099.284873128217,67133.0567727932,-3100188.2138868533,3038330261.0768843,5472.580873014755,16722.707602851122,5472.580873014755,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.821415906988478e-09,0.0,0.0,436.0076028511638,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,31,negative,33,0.9705882352941176,210.2834364404498,False,True,dense PTDF row
53,ptdf_pos,OPTIMAL,0.1759998798370361,0.0,436.0076028511148,2267910990.072843,43.05303149294535,0.0,OPTIMAL,250178.238828023,5437159655.38751,78885.05170037877,85646.5935638221,164531.6452642009,-5908911.938624343,5443068567.326135,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,32,positive,3,0.08823529411764706,0.0,True,False,sparse PTDF row
54,ptdf_neg,TIME_LIMIT,120.67600011825562,1e+100,436.0076028926422,2267910990.0743165,43.05303149294538,0.0,OPTIMAL,148099.08682474546,5437171504.244309,78885.05167965923,34607.01757254312,113492.06925220236,-5897061.652176436,5443068565.896486,5472.580873014767,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251602646623,0.0,0.0,63.85828882796886,0.0,0.0,0.0,203.0155529544057,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034114879,0.0,0.0,0.0,0.0,0.0,0.0,1.236624545276589e-07,19.673944618990102,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,32,negative,3,0.08823529411764706,,False,True,sparse PTDF row
55,ptdf_pos,TIME_LIMIT,120.43899989128111,9.981549083434398,436.0076028511194,2267910990.072668,43.05303149294538,0.0,OPTIMAL,155670.2258921839,4810794151.383899,69789.3131982631,42940.4563469604,112729.76954522348,-4668459.296255444,4815462610.680154,5472.580873014691,16722.707602851122,5472.580873014691,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,34,positive,33,0.9705882352941176,9.981549083434398,False,True,dense PTDF row
56,ptdf_neg,TIME_LIMIT,120.5569999217987,3.640549992693635,436.0076030183397,2267910990.081292,43.15731403493141,0.0,OPTIMAL,213034.24838607875,3035280188.4036326,44033.7718815102,84500.2382522843,128534.01013379448,-3050071.420570906,3038330259.8242035,4559.065804915241,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,5.5657185527024955e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.577587458560632e-08,0.0,0.0,0.0,5.5786824049164385e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285111977,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,34,negative,33,0.9705882352941176,3.640549992693635,False,True,dense PTDF row
57,ptdf_pos,OPTIMAL,0.189000129699707,0.0,436.0076028511148,2267910990.072843,43.05303149294535,0.0,OPTIMAL,250178.238828023,5437159655.38751,78885.05170037877,85646.5935638221,164531.6452642009,-5908911.938624343,5443068567.326135,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,35,positive,2,0.058823529411764705,0.0,True,False,sparse PTDF row
58,ptdf_neg,OPTIMAL,0.1510000228881836,0.0,436.0076028511148,2267910990.072843,43.05303149294535,0.0,OPTIMAL,250178.238828023,5437159655.38751,78885.05170037877,85646.5935638221,164531.6452642009,-5908911.938624343,5443068567.326135,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,35,negative,2,0.058823529411764705,0.0,True,False,sparse PTDF row
59,ptdf_pos,OPTIMAL,0.2159998416900634,0.0,436.0076028511148,2267910990.072843,43.05303149294535,0.0,OPTIMAL,250178.238828023,5437159655.38751,78885.05170037877,85646.5935638221,164531.6452642009,-5908911.938624343,5443068567.326135,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,36,positive,2,0.058823529411764705,0.0,True,False,sparse PTDF row
60,ptdf_neg,OPTIMAL,0.2410001754760742,0.0,436.0076028511148,2267910990.072843,43.05303149294535,0.0,OPTIMAL,250178.238828023,5437159655.38751,78885.05170037877,85646.5935638221,164531.6452642009,-5908911.938624343,5443068567.326135,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,36,negative,2,0.058823529411764705,0.0,True,False,sparse PTDF row
61,ptdf_pos,TIME_LIMIT,120.75699996948242,568.543535545121,436.0076028526858,2267910990.072757,43.05303149294538,0.0,OPTIMAL,194908.89516298653,3035230072.8660603,44033.77189970939,75437.56163163857,119471.33353134796,-3100188.21388765,3038330261.079948,5472.580872926915,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.647162820172526e-10,0.0,0.0,6.648299688549742e-10,436.0076028513562,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,37,positive,33,0.9705882352941176,568.543535545121,False,True,dense PTDF row
62,ptdf_neg,TIME_LIMIT,120.72099995613098,92.7423225319418,436.0076028742326,2267910990.073326,43.05303149294538,0.0,OPTIMAL,178228.29632359825,2813524701.633759,40818.829613334005,68704.73335513212,109523.56296846613,-2974541.6862875004,2816499243.3200464,5472.580873014649,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,1.15558442814745e-08,0.0,436.00760285112045,1.1556299028825384e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,37,negative,33,0.9705882352941176,92.7423225319418,False,True,dense PTDF row
63,ptdf_pos,OPTIMAL,0.2079999446868896,0.0,436.0076028511148,2267910990.072843,43.05303149294535,0.0,OPTIMAL,250178.238828023,5437159655.38751,78885.05170037877,85646.5935638221,164531.6452642009,-5908911.938624343,5443068567.326135,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,38,positive,2,0.058823529411764705,0.0,True,False,sparse PTDF row
64,ptdf_neg,OPTIMAL,0.1909999847412109,0.0,436.0076028511148,2267910990.072843,43.05303149294535,0.0,OPTIMAL,250178.238828023,5437159655.38751,78885.05170037877,85646.5935638221,164531.6452642009,-5908911.938624343,5443068567.326135,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,38,negative,2,0.058823529411764705,0.0,True,False,sparse PTDF row
65,ptdf_pos,TIME_LIMIT,120.64900016784668,11.639511821991718,436.00760285112256,2267910990.072667,43.05303149294538,0.0,OPTIMAL,122328.85128834187,3035232942.2765203,44033.77189986701,39147.53969423744,83181.31159410445,-3097318.814303233,3038330261.090824,5472.580873014956,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285112256,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,39,positive,33,0.9705882352941176,11.639511821991718,False,True,dense PTDF row
66,ptdf_neg,TIME_LIMIT,120.6340000629425,51.42299974992556,436.0076028511247,2267910990.072668,43.05303149294538,0.0,OPTIMAL,136200.21402918483,2813451771.388421,40818.82961592904,47690.69220662789,88509.52182255694,-3047472.1106821336,2816499243.4991035,5472.580873014615,16722.707602851122,5472.580873014615,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,z1,0.0,original,summary_runs_cs2_nl34_z1_sigma0.csv,,,,,,,,,,,39,negative,33,0.9705882352941176,51.42299974992556,False,True,dense PTDF row
